year,number,one,two,three,four,five,six,seven,eight,nine
1921,110,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,111,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,112,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,Killefer,pitcher
1921,113,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,114,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,115,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,116,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,117,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,118,Flack,Hollocher,Terry,Deal,Sullivan,Maisel,Grimes,Killefer,pitcher
1921,119,Flack,Hollocher,Terry,Deal,Sullivan,Maisel,Grimes,O'Farrell,pitcher
1921,120,Flack,Hollocher,Terry,Deal,Sullivan,Maisel,Grimes,Daly,pitcher
1921,121,Hollocher,Terry,Twombly,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,122,Hollocher,Terry,Twombly,Deal,Barber,Maisel,Grimes,Daly,pitcher
1921,123,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,Killefer,pitcher
1921,124,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,125,Flack,Hollocher,Terry,Kelleher,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,126,Flack,Hollocher,Terry,Kelleher,Barber,Maisel,Grimes,Killefer,pitcher
1921,127,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,128,Flack,Hollocher,Terry,Deal,Sullivan,Maisel,Grimes,Daly,pitcher
1921,129,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,130,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,Daly,pitcher
1921,131,Flack,Hollocher,Terry,Deal,Barber,Maisel,Grimes,O'Farrell,pitcher
1921,132,Flack,Hollocher,Terry,Kelleher,Barber,Maisel,Grimes,Killefer,pitcher
1921,133,Flack,Hollocher,Terry,Kelleher,Barber,Sullivan,Grimes,Killefer,pitcher
1921,134,Flack,Hollocher,Terry,Kelleher,Barber,Twombly,Grimes,O'Farrell,pitcher
1921,135,Hollocher,Terry,Sullivan,Deal,Barber,Maisel,Grimes,Daly,pitcher
1921,136,Hollocher,Terry,Twombly,Deal,Barber,Maisel,Kelleher,O'Farrell,pitcher
1921,137,Flack,Hollocher,Terry,Deal,Barber,Maisel,Kelleher,Daly,pitcher
1921,138,Flack,Elliott,Terry,Deal,Barber,Thomas,Kelleher,Killefer,pitcher
1921,139,Flack,Hollocher,Terry,Deal,Barber,Twombly,Grimes,O'Farrell,pitcher
1921,140,Flack,Elliott,Terry,Kelleher,Barber,Thomas,Grimes,Killefer,pitcher
1921,141,Flack,Hollocher,Terry,Deal,Barber,Twombly,Grimes,O'Farrell,pitcher
1921,142,Flack,Hollocher,Terry,Deal,Barber,Twombly,Grimes,O'Farrell,pitcher
1921,143,Flack,Elliott,Terry,Kelleher,Sullivan,Thomas,Grimes,Killefer,pitcher
1921,144,Flack,Hollocher,Terry,Kelleher,Barber,Twombly,Grimes,Killefer,pitcher
1921,145,Flack,Hollocher,Terry,Kelleher,Barber,Sullivan,Grimes,O'Farrell,pitcher
1921,146,Flack,Elliott,Klugmann,Kelleher,Barber,Thomas,Grimes,Daly,pitcher
1921,147,Flack,Elliott,Klugmann,Kelleher,Barber,Thomas,Grimes,Killefer,pitcher
1921,148,Twombly,Hollocher,Terry,Deal,Barber,Thomas,Grimes,O'Farrell,pitcher
1921,149,Twombly,Elliott,Klugmann,Deal,Barber,Thomas,Grimes,Daly,pitcher
1921,150,Twombly,Elliott,Klugmann,Deal,Barber,Thomas,Grimes,O'Farrell,pitcher
1921,151,Flack,Hollocher,Terry,Deal,Barber,Maisel,Kelleher,O'Farrell,pitcher
1921,152,Flack,Hollocher,Terry,Deal,Sullivan,Maisel,Kelleher,O'Farrell,pitcher
1921,153,Twombly,Hollocher,Klugmann,Deal,Marriott,Maisel,Kelleher,O'Farrell,pitcher
1922,1,Statz,Hollocher,Kelleher,Grimes,Friberg,Miller,Krug,Hartnett,pitcher
1922,2,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,Hartnett,pitcher
1922,3,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,Hartnett,pitcher
1922,4,Statz,Hollocher,Kelleher,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,5,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,6,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,7,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,Hartnett,pitcher
1922,8,Statz,Hollocher,Kelleher,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,9,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,10,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,Hartnett,pitcher
1922,11,Statz,Hollocher,Kelleher,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,12,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,Hartnett,pitcher
1922,13,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,14,Statz,Hollocher,Kelleher,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,15,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,16,Statz,Hollocher,Kelleher,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,17,Statz,Hollocher,Kelleher,Grimes,Maisel,Miller,Krug,O'Farrell,pitcher
1922,18,Statz,Hollocher,Kelleher,Grimes,Flack,Miller,Krug,O'Farrell,pitcher
1922,19,Statz,Hollocher,Kelleher,Grimes,Flack,Miller,Krug,Hartnett,pitcher
1922,20,Statz,Hollocher,Kelleher,Grimes,Flack,Miller,Krug,O'Farrell,pitcher
1922,21,Statz,Hollocher,Kelleher,Grimes,Flack,Miller,Terry,O'Farrell,pitcher
1922,22,Statz,Hollocher,Kelleher,Grimes,Flack,Miller,Terry,O'Farrell,pitcher
1922,23,Statz,Hollocher,Kelleher,Grimes,Flack,Barber,Terry,O'Farrell,pitcher
1922,24,Statz,Hollocher,Kelleher,Grimes,Friberg,Barber,Terry,O'Farrell,pitcher
1922,25,Statz,Hollocher,Kelleher,Grimes,Friberg,Barber,Terry,O'Farrell,pitcher
1922,26,Statz,Hollocher,Kelleher,Grimes,Maisel,Barber,Terry,O'Farrell,pitcher
1922,27,Statz,Hollocher,Kelleher,Grimes,Barber,Maisel,Terry,O'Farrell,pitcher
1922,28,Statz,Hollocher,Kelleher,Grimes,Friberg,Barber,Terry,O'Farrell,pitcher
1922,29,Statz,Hollocher,Kelleher,Grimes,Friberg,Barber,Terry,O'Farrell,pitcher
1922,30,Statz,Hollocher,Kelleher,Grimes,Friberg,Barber,Terry,O'Farrell,pitcher
1922,31,Statz,Hollocher,Kelleher,Grimes,Friberg,Barber,Terry,O'Farrell,pitcher
1922,32,Statz,Hollocher,Kelleher,Grimes,Flack,Barber,Terry,O'Farrell,pitcher
1922,33,Statz,Hollocher,Kelleher,Grimes,Flack,Barber,Terry,Hartnett,pitcher
1922,34,Statz,Hollocher,Kelleher,Grimes,Friberg,Maisel,Terry,O'Farrell,pitcher
1922,35,Statz,Hollocher,Kelleher,Grimes,Flack,Barber,Terry,Hartnett,pitcher
1922,36,Statz,Hollocher,Kelleher,Grimes,Flack,Barber,Terry,O'Farrell,pitcher
1922,37,Statz,Hollocher,Krug,Grimes,Flack,Barber,Terry,O'Farrell,pitcher
1922,38,Statz,Hollocher,Krug,Grimes,Flack,Barber,Terry,O'Farrell,pitcher
1922,39,Statz,Hollocher,Krug,Grimes,Flack,Callaghan,Terry,Wirts,pitcher
1922,40,Statz,Hollocher,Krug,Grimes,Flack,Terry,Barber,O'Farrell,pitcher
1922,41,Statz,Hollocher,Krug,Grimes,Heathcote,Barber,Terry,O'Farrell,pitcher
1922,42,Statz,Hollocher,Krug,Grimes,Heathcote,Barber,Terry,O'Farrell,pitcher
1922,43,Statz,Hollocher,Krug,Grimes,Heathcote,Callaghan,Terry,O'Farrell,pitcher
1922,44,Statz,Hollocher,Krug,Grimes,Friberg,Heathcote,Terry,O'Farrell,pitcher
1922,45,Statz,Hollocher,Krug,Grimes,Heathcote,Callaghan,Terry,Hartnett,pitcher
1922,46,Statz,Hollocher,Krug,Grimes,Barber,Heathcote,Terry,O'Farrell,pitcher
1922,47,Statz,Hollocher,Krug,Grimes,Barber,Miller,Terry,Hartnett,pitcher
1922,48,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,Hartnett,pitcher
1922,49,Statz,Hollocher,Krug,Grimes,Heathcote,Miller,Terry,O'Farrell,pitcher
1922,50,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,Hartnett,pitcher
1922,51,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,O'Farrell,pitcher
1922,52,Statz,Hollocher,Krug,Grimes,Barber,Heathcote,Terry,Hartnett,pitcher
1922,53,Statz,Hollocher,Krug,Grimes,Heathcote,Miller,Terry,O'Farrell,pitcher
1922,54,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,O'Farrell,pitcher
1922,55,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,Wirts,pitcher
1922,56,Statz,Hollocher,Krug,Grimes,Heathcote,Miller,Terry,Wirts,pitcher
1922,57,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,Wirts,pitcher
1922,58,Statz,Hollocher,Krug,Grimes,Heathcote,Miller,Terry,Wirts,pitcher
1922,59,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,Wirts,pitcher
1922,60,Statz,Hollocher,Krug,Grimes,Heathcote,Miller,Terry,Wirts,pitcher
1922,61,Statz,Hollocher,Krug,Grimes,Heathcote,Miller,Terry,Wirts,pitcher
1922,62,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,Wirts,pitcher
1922,63,Statz,Hollocher,Krug,Grimes,Heathcote,Miller,Terry,O'Farrell,pitcher
1922,64,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,O'Farrell,pitcher
1922,65,Statz,Hollocher,Krug,Grimes,Heathcote,Miller,Terry,Wirts,pitcher
1922,66,Statz,Hollocher,Krug,Miller,Friberg,Barber,Terry,O'Farrell,pitcher
1922,67,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,O'Farrell,pitcher
1922,68,Statz,Hollocher,Krug,Grimes,Heathcote,Miller,Terry,O'Farrell,pitcher
1922,69,Statz,Hollocher,Krug,Grimes,Friberg,Miller,Terry,O'Farrell,pitcher
1922,70,Statz,Hollocher,Krug,Grimes,Barber,Miller,Terry,O'Farrell,pitcher
1922,71,Statz,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,72,Statz,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,73,Statz,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,74,Maisel,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,75,Maisel,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,76,Maisel,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,77,Maisel,Hollocher,Terry,Miller,Barber,Friberg,Krug,O'Farrell,pitcher
1922,78,Maisel,Hollocher,Terry,Miller,Barber,Friberg,Krug,O'Farrell,pitcher
1922,79,Maisel,Hollocher,Terry,Miller,Barber,Friberg,Krug,O'Farrell,pitcher
1922,80,Maisel,Hollocher,Terry,Miller,Barber,Kelleher,Krug,O'Farrell,pitcher
1922,81,Heathcote,Hollocher,Terry,Miller,Barber,Kelleher,Krug,O'Farrell,pitcher
1922,82,Friberg,Hollocher,Terry,Miller,Barber,Kelleher,Krug,O'Farrell,pitcher
1922,83,Friberg,Hollocher,Terry,Miller,Barber,Krug,Callaghan,O'Farrell,pitcher
1922,84,Friberg,Hollocher,Terry,Miller,Barber,Krug,Callaghan,O'Farrell,pitcher
1922,85,Friberg,Hollocher,Terry,Miller,Heathcote,Callaghan,Krug,O'Farrell,pitcher
1922,86,Heathcote,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,87,Heathcote,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,88,Heathcote,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,89,Maisel,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,90,Heathcote,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,91,Heathcote,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,92,Heathcote,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,93,Heathcote,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,94,Callaghan,Hollocher,Terry,Barber,Friberg,Miller,Krug,O'Farrell,pitcher
1922,95,Maisel,Hollocher,Terry,Miller,Friberg,Barber,Krug,O'Farrell,pitcher
1922,96,Heathcote,Hollocher,Terry,Miller,Barber,Friberg,Krug,O'Farrell,pitcher
1922,97,Heathcote,Hollocher,Terry,Miller,Barber,Friberg,Krug,O'Farrell,pitcher
1922,98,Maisel,Hollocher,Terry,Miller,Barber,Friberg,Krug,O'Farrell,pitcher
1922,99,Heathcote,Hollocher,Terry,Miller,Barber,Friberg,Krug,O'Farrell,pitcher
1922,100,Maisel,Hollocher,Terry,Miller,Friberg,Heathcote,Krug,O'Farrell,pitcher
1922,101,Maisel,Hollocher,Terry,Miller,Friberg,Grimes,Krug,O'Farrell,pitcher
1922,102,Heathcote,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,103,Heathcote,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,104,Heathcote,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,105,Heathcote,Hollocher,Terry,Grimes,Friberg,Callaghan,Krug,O'Farrell,pitcher
1922,106,Maisel,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,107,Heathcote,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,108,Heathcote,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,109,Statz,Hollocher,Terry,Grimes,Friberg,Heathcote,Krug,O'Farrell,pitcher
1922,110,Statz,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,111,Statz,Hollocher,Terry,Grimes,Friberg,Heathcote,Krug,O'Farrell,pitcher
1922,112,Statz,Hollocher,Terry,Grimes,Heathcote,Friberg,Krug,O'Farrell,pitcher
1922,113,Statz,Hollocher,Terry,Grimes,Heathcote,Friberg,Krug,O'Farrell,pitcher
1922,114,Statz,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,115,Statz,Hollocher,Terry,Grimes,Heathcote,Friberg,Krug,O'Farrell,pitcher
1922,116,Statz,Hollocher,Terry,Grimes,Heathcote,Friberg,Krug,O'Farrell,pitcher
1922,117,Maisel,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,118,Heathcote,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,119,Heathcote,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,120,Maisel,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,121,Heathcote,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,Hartnett,pitcher
1922,122,Heathcote,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,123,Heathcote,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,Hartnett,pitcher
1922,124,Heathcote,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,125,Heathcote,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,126,Heathcote,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,127,Heathcote,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,128,Heathcote,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,129,Statz,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,130,Statz,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,Wirts,pitcher
1922,131,Statz,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,Hartnett,pitcher
1922,132,Statz,Hollocher,Terry,Grimes,Callaghan,Miller,Kelleher,Wirts,pitcher
1922,133,Statz,Hollocher,Terry,Grimes,Friberg,Miller,Kelleher,Wirts,pitcher
1922,134,Statz,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,135,Statz,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,O'Farrell,pitcher
1922,136,Statz,Hollocher,Terry,Grimes,Callaghan,Miller,Krug,Wirts,pitcher
1922,137,Statz,Hollocher,Terry,Friberg,Maisel,Miller,Krug,O'Farrell,pitcher
1922,138,Statz,Hollocher,Terry,Grimes,Callaghan,Barber,Kelleher,O'Farrell,pitcher
1922,139,Statz,Hollocher,Terry,Grimes,Callaghan,Barber,Kelleher,O'Farrell,pitcher
1922,140,Statz,Hollocher,Terry,Grimes,Friberg,Miller,Kelleher,Wirts,pitcher
1922,141,Statz,Hollocher,Terry,Grimes,Barber,Miller,Krug,O'Farrell,pitcher
1922,142,Statz,Hollocher,Terry,Grimes,Friberg,Miller,Krug,O'Farrell,pitcher
1922,143,Statz,Hollocher,Terry,Grimes,Fitzgerald,Miller,Adams,O'Farrell,pitcher
1922,144,Statz,Hollocher,Grantham,Grimes,Fitzgerald,Miller,Adams,O'Farrell,pitcher
1922,145,Statz,Hollocher,Terry,Grimes,Fitzgerald,Miller,Adams,Hartnett,pitcher
1922,146,Statz,Hollocher,Terry,Grimes,Friberg,Miller,Adams,O'Farrell,pitcher
1922,147,Statz,Hollocher,Grantham,Grimes,Callaghan,Heathcote,Adams,Wirts,pitcher
1922,148,Statz,Hollocher,Grantham,Grimes,Fitzgerald,Miller,Adams,O'Farrell,pitcher
1922,149,Adams,Statz,Grantham,Grimes,Fitzgerald,Callaghan,Kelleher,Hartnett,pitcher
1922,150,Adams,Statz,Krug,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
1922,151,Adams,Statz,Grantham,Grimes,Callaghan,Heathcote,Kelleher,Hartnett,pitcher
1922,152,Adams,Statz,Terry,Grimes,Krug,Miller,Maisel,O'Farrell,pitcher
1922,153,Statz,Hollocher,Terry,Grimes,Heathcote,Barber,Kelleher,O'Farrell,pitcher
1922,154,Statz,Hollocher,Terry,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
1922,155,Adams,Hollocher,Statz,Grimes,Fitzgerald,Barber,Kelleher,O'Farrell,pitcher
1922,156,Statz,Hollocher,Terry,Grimes,Heathcote,Barber,Kelleher,O'Farrell,pitcher
1923,1,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
1923,2,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
1923,3,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
1923,4,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
1923,5,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
1923,6,Statz,Kelleher,Grantham,Grimes,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,7,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
1923,8,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,Hartnett,pitcher
1923,9,Statz,Kelleher,Grantham,Grimes,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,10,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
1923,11,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
1923,12,Statz,Heathcote,Grantham,Grimes,Friberg,Miller,Kelleher,O'Farrell,pitcher
1923,13,Statz,Kelleher,Grantham,Grimes,Friberg,Miller,Heathcote,O'Farrell,pitcher
1923,14,Statz,Heathcote,Grantham,Grimes,Friberg,Callaghan,Adams,O'Farrell,pitcher
1923,15,Statz,Heathcote,Grantham,Grimes,Friberg,Callaghan,Adams,O'Farrell,pitcher
1923,16,Statz,Heathcote,Grantham,Grimes,Friberg,Callaghan,Adams,O'Farrell,pitcher
1923,17,Statz,Heathcote,Grantham,Kelleher,Friberg,Callaghan,Adams,O'Farrell,pitcher
1923,18,Statz,Heathcote,Grantham,Kelleher,Friberg,Miller,Adams,O'Farrell,pitcher
1923,19,Statz,Heathcote,Grantham,Kelleher,Friberg,Miller,Adams,Hartnett,pitcher
1923,20,Statz,Adams,Grantham,Kelleher,Friberg,Miller,Heathcote,O'Farrell,pitcher
1923,21,Statz,Callaghan,Grantham,Kelleher,Friberg,Miller,Adams,O'Farrell,pitcher
1923,22,Statz,Callaghan,Grantham,Kelleher,Friberg,Miller,Adams,O'Farrell,pitcher
1923,23,Statz,Kelleher,Grantham,Hartnett,Friberg,Miller,Callaghan,O'Farrell,pitcher
1923,24,Statz,Hollocher,Grantham,Kelleher,Friberg,Miller,Callaghan,Hartnett,pitcher
1923,25,Statz,Hollocher,Grantham,Kelleher,Friberg,Miller,Callaghan,Hartnett,pitcher
1923,26,Statz,Hollocher,Grantham,Kelleher,Friberg,Miller,Heathcote,O'Farrell,pitcher
1923,27,Statz,Hollocher,Grantham,Hartnett,Friberg,Miller,Heathcote,Kelleher,pitcher
1923,28,Statz,Hollocher,Grantham,Hartnett,Friberg,Callaghan,Heathcote,Kelleher,pitcher
1923,29,Statz,Hollocher,Grantham,Hartnett,Friberg,Callaghan,Heathcote,Kelleher,pitcher
1923,30,Statz,Hollocher,Grantham,Hartnett,Friberg,Miller,Heathcote,Kelleher,pitcher
1923,31,Statz,Hollocher,Grantham,Hartnett,Friberg,Callaghan,Heathcote,Kelleher,pitcher
1923,32,Statz,Hollocher,Kelleher,Hartnett,Friberg,Miller,Callaghan,O'Farrell,pitcher
1923,33,Statz,Hollocher,Kelleher,Hartnett,Friberg,Miller,Heathcote,O'Farrell,pitcher
1923,34,Statz,Hollocher,Kelleher,Grimes,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,35,Statz,Hollocher,Grantham,Hartnett,Friberg,Miller,Heathcote,O'Farrell,pitcher
1923,36,Statz,Hollocher,Grantham,Hartnett,Friberg,Miller,Heathcote,O'Farrell,pitcher
1923,37,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Weis,Hartnett,pitcher
1923,38,Statz,Hollocher,Grantham,O'Farrell,Friberg,Hartnett,Heathcote,Adams,pitcher
1923,39,Statz,Hollocher,Grantham,O'Farrell,Friberg,Weis,Callaghan,Hartnett,pitcher
1923,40,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Callaghan,Hartnett,pitcher
1923,41,Statz,Hollocher,Grantham,O'Farrell,Friberg,Weis,Callaghan,Hartnett,pitcher
1923,42,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,43,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,44,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Hartnett,pitcher
1923,45,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Hartnett,pitcher
1923,46,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,47,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,48,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,49,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,50,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,51,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,52,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Hartnett,pitcher
1923,53,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,54,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Elliott,pitcher
1923,55,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,56,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,57,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,58,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,59,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Hartnett,pitcher
1923,60,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,61,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Hartnett,pitcher
1923,62,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,63,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,64,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Hartnett,pitcher
1923,65,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Hartnett,pitcher
1923,66,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,67,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,68,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,69,Statz,Adams,Grantham,O'Farrell,Friberg,Miller,Vogel,Hartnett,pitcher
1923,70,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,71,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Vogel,Elliott,pitcher
1923,72,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Heathcote,Elliott,pitcher
1923,73,Statz,Hollocher,Grantham,O'Farrell,Friberg,Callaghan,Heathcote,Elliott,pitcher
1923,74,Statz,Hollocher,Grantham,O'Farrell,Friberg,Callaghan,Heathcote,Elliott,pitcher
1923,75,Statz,Hollocher,Grantham,O'Farrell,Friberg,Miller,Callaghan,Elliott,pitcher
1923,76,Statz,Hollocher,Grantham,O'Farrell,Friberg,Callaghan,Heathcote,Elliott,pitcher
