team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
95,2007-07-18.FLO200707180,FLA,,STL,-6,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.328,.384,.540,.924,1,.47,-0.047,-1.01,SS
96,2007-07-19.FLO200707190,FLA,,CIN,-2,43.9,5,5,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.329,.384,.538,.922,1,1.24,0.011,0.49,SS
97,2007-07-20.FLO200707200,FLA,,CIN,8,43.9,5,5,1,3,3,0,0,2,0,0,1,0,0,0,0,0,0,0,.332,.387,.546,.933,1,.77,0.136,1.87,SS
98,2007-07-21.FLO200707210,FLA,,CIN,10,43.9,5,5,1,3,0,0,1,4,0,0,1,0,0,0,0,0,0,0,.336,.389,.555,.944,1,.84,0.119,2.84,SS
99,2007-07-22.FLO200707220,FLA,,CIN,6,10.1,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.336,.389,.555,.944,1,,,,SS
104,2007-07-27.SFN200707270,FLA,@,SFG,-2,43.9,6,5,1,3,1,0,1,4,0,0,0,0,0,1,0,0,0,0,.339,.391,.565,.956,1,1.01,0.174,1.72,SS
105,2007-07-28.SFN200707280,FLA,@,SFG,-1,43.9,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.341,.392,.567,.959,1,.83,0.054,0.41,SS
106,2007-07-29.SFN200707290,FLA,@,SFG,3,43.9,5,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.342,.392,.568,.959,1,1.15,0.028,0.45,SS
107,2007-07-31.FLO200707310,FLA,,COL,-3,43.9,4,3,1,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,.341,.393,.568,.961,1,.72,0.012,0.16,SS
108,2007-08-01.FLO200708010,FLA,,COL,1,43.9,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.339,.392,.564,.956,1,.94,0.003,-0.10,SS
109,2007-08-02.FLO200708020,FLA,,COL,-1,43.9,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.338,.392,.561,.953,1,1.48,-0.038,0.24,SS
110,2007-08-03.FLO200708030,FLA,,HOU,-6,43.9,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.342,.395,.565,.960,1,1.22,0.107,0.76,SS
111,2007-08-04.FLO200708040,FLA,,HOU,1,47.2,6,6,1,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,.342,.394,.569,.963,1,1.36,0.133,2.01,SS
112,2007-08-05.FLO200708050,FLA,,HOU,1,43.9,5,4,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,.341,.394,.573,.967,1,.69,0.088,1.17,SS
113,2007-08-07.PHI200708070,FLA,@,PHI,-10,43.9,5,5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.342,.394,.578,.972,1,.62,0.147,0.76,SS
114,2007-08-08.PHI200708080,FLA,@,PHI,-2,43.9,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.342,.395,.576,.971,1,.94,-0.056,-0.55,SS
115,2007-08-09.PHI200708090,FLA,@,PHI,2,43.9,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.340,.393,.572,.965,1,1.38,-0.010,-0.21,SS
116,2007-08-10.NYN200708100,FLA,@,NYM,1,43.9,5,4,1,2,1,0,0,2,1,0,0,0,0,0,0,0,3,0,.342,.395,.574,.969,1,1.65,0.620,2.55,SS
117,2007-08-11.NYN200708110,FLA,@,NYM,2,43.9,5,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.342,.395,.572,.967,1,1.72,0.053,0.52,SS
