team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game,player_ID,year_ID
130,1986-08-31.SLN198608310,CIN,@,STL,-6,43.9,4,3,0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,1,0.293,0.396,0.555,0.951,4,0.66,-0.084,-0.96,CF,daviser01,1986
131,1986-09-01.CIN198609010,CIN,,PIT,1,43.9,4,4,0,1,0,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.293,0.39399999999999996,0.551,0.946,4,0.95,-0.046,-0.15,CF,daviser01,1986
132,1986-09-02.CIN198609020,CIN,,PIT,8,43.9,4,4,1,2,0,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.295,0.395,0.551,0.946,4,0.51,-0.011000000000000001,0.88,CF LF,daviser01,1986
133,1986-09-03.CIN198609030,CIN,,PIT,-2,18.9,4,4,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.292,0.391,0.544,0.935,4,0.95,-0.113,-1.16,LF,daviser01,1986
134,1986-09-05.CIN198609050,CIN,,CHC,9,43.9,4,3,1,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.292,0.392,0.542,0.934,4,0.59,0.053,0.28,LF RF,daviser01,1986
135,1986-09-06.CIN198609060,CIN,,CHC,4,16.7,3,2,0,1,1,0,0,1,0,0.0,0,0,0,1.0,0,0.0,0,0,0.293,0.392,0.545,0.937,4,1.04,0.03,0.39,LF,daviser01,1986
136,1986-09-07.CIN198609070,CIN,,CHC,-8,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.29100000000000004,0.39,0.54,0.93,4,0.29,0.006999999999999999,-0.56,LF RF,daviser01,1986
137,1986-09-08.HOU198609080,CIN,@,HOU,-2,43.9,4,4,0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.287,0.387,0.534,0.92,4,1.11,-0.115,-1.07,LF,daviser01,1986
138,1986-09-09.HOU198609090,CIN,@,HOU,-7,43.9,3,3,1,1,0,0,1,2,0,0.0,2,0,0,0.0,0,0.0,0,0,0.28800000000000003,0.386,0.541,0.927,4,0.95,0.019,0.91,LF,daviser01,1986
139,1986-09-10.SFN198609100,CIN,@,SFG,12,17.8,5,5,5,4,0,0,3,4,0,0.0,0,0,0,0.0,1,0.0,1,0,0.295,0.391,0.57,0.961,4,0.4,0.297,4.76,CF,daviser01,1986
140,1986-09-11.SFN198609110,CIN,@,SFG,-1,43.9,4,3,0,1,0,0,0,0,1,0.0,2,0,0,0.0,0,0.0,2,0,0.295,0.392,0.568,0.96,4,1.39,0.015,-0.02,CF LF,daviser01,1986
141,1986-09-12.LAN198609120,CIN,@,LAD,5,43.9,5,4,2,1,0,0,0,0,1,0.0,2,0,0,0.0,0,1.0,1,0,0.295,0.392,0.565,0.9570000000000001,4,0.72,-0.08900000000000001,-0.74,LF,daviser01,1986
142,1986-09-13.LAN198609130,CIN,@,LAD,3,43.9,4,2,1,0,0,0,0,0,2,0.0,1,0,0,0.0,0,0.0,0,0,0.293,0.39299999999999996,0.561,0.955,4,0.94,-0.012,0.06,CF,daviser01,1986
143,1986-09-14.LAN198609140,CIN,@,LAD,1,43.9,5,5,1,2,0,0,0,1,0,0.0,1,0,0,0.0,0,0.0,1,0,0.295,0.39299999999999996,0.5589999999999999,0.953,4,1.75,0.284,0.73,CF,daviser01,1986
144,1986-09-16.CIN198609160,CIN,,HOU,-5,43.9,4,3,0,0,0,0,0,0,1,1.0,1,0,0,0.0,0,0.0,0,0,0.292,0.392,0.555,0.9470000000000001,4,1.46,-0.087,-0.5,CF,daviser01,1986
145,1986-09-17.CIN198609170,CIN,,HOU,-5,43.9,4,4,0,1,1,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,1,0.292,0.391,0.5539999999999999,0.945,4,1.29,-0.1,-0.78,LF,daviser01,1986
146,1986-09-18.CIN198609180,CIN,,HOU,-2,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.289,0.387,0.5479999999999999,0.935,4,1.06,-0.107,-0.78,LF,daviser01,1986
147,1986-09-19.CIN198609190,CIN,,LAD,-2,17.8,4,3,1,0,0,0,0,0,1,0.0,1,0,0,0.0,1,0.0,1,1,0.28600000000000003,0.386,0.544,0.93,4,0.99,-0.023,-0.86,CF LF,daviser01,1986
149,1986-09-21.CIN198609210,CIN,,LAD,4,43.9,4,3,2,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,2,0,0.287,0.387,0.542,0.929,4,1.3,0.11599999999999999,1.42,LF,daviser01,1986
150,1986-09-22.CIN198609220,CIN,,SFG,-3,43.9,5,4,1,1,0,0,0,1,1,0.0,0,0,0,0.0,1,0.0,0,0,0.28600000000000003,0.387,0.539,0.9259999999999999,4,1.05,0.146,2.33,CF,daviser01,1986
151,1986-09-23.CIN198609230,CIN,,SFG,1,43.9,4,4,1,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,1,0,0.28600000000000003,0.386,0.536,0.922,4,1.33,-0.11,-0.21,LF,daviser01,1986
155,1986-09-27.SDN198609270,CIN,@,SDP,3,1.1,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,1,0,0.28600000000000003,0.386,0.536,0.922,9,3.46,0.092,0.24,PR,daviser01,1986
156,1986-09-28.SDN198609280,CIN,@,SDP,3,43.9,5,3,1,1,0,0,0,0,2,0.0,1,0,0,0.0,0,0.0,2,0,0.28600000000000003,0.38799999999999996,0.535,0.9229999999999999,3,0.26,0.013000000000000001,0.99,RF LF,daviser01,1986
157,1986-09-30.ATL198609300,CIN,@,ATL,-1,17.8,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.284,0.385,0.529,0.914,4,0.75,-0.077,-0.92,LF,daviser01,1986
158,1986-10-01.ATL198610010,CIN,@,ATL,1,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.281,0.382,0.524,0.905,4,1.66,-0.162,-1.12,LF,daviser01,1986
159,1986-10-02.ATL198610020,CIN,@,ATL,2,22.2,6,6,1,1,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,1,0,0.27899999999999997,0.379,0.519,0.897,4,1.92,-0.298,-1.15,LF,daviser01,1986
160,1986-10-03.CIN198610030,CIN,,SDP,3,43.9,4,3,2,1,0,1,0,0,0,0.0,0,1,0,0.0,0,0.0,0,0,0.27899999999999997,0.38,0.522,0.902,4,0.78,0.11800000000000001,0.98,LF,daviser01,1986
161,1986-10-04.CIN198610040,CIN,,SDP,3,43.9,4,4,1,1,0,0,1,2,0,0.0,1,0,0,0.0,0,0.0,0,0,0.27899999999999997,0.379,0.527,0.9059999999999999,4,0.92,0.086,1.11,LF RF,daviser01,1986
162,1986-10-05.CIN198610050,CIN,,SDP,-1,43.9,4,3,0,0,0,0,0,0,1,0.0,2,0,0,0.0,0,0.0,2,0,0.27699999999999997,0.37799999999999995,0.523,0.9009999999999999,1,1.73,-0.127,-0.96,LF,daviser01,1986
1,1986-04-08.NYA198604080,NYY,,KCR,2,43.9,4,3,0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,1,0.0,0.25,0.0,0.25,1,0.7,-0.078,-1.04,CF,henderi01,1986
2,1986-04-09.NYA198604090,NYY,,KCR,-3,43.9,5,3,1,1,0,0,0,0,2,0.0,1,0,0,0.0,0,0.0,1,0,0.16699999999999998,0.444,0.16699999999999998,0.611,1,0.78,0.038,0.47,CF,henderi01,1986
3,1986-04-10.NYA198604100,NYY,,KCR,1,45.0,5,4,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.1,0.35700000000000004,0.1,0.457,1,2.02,-0.03,-0.17,CF,henderi01,1986
4,1986-04-11.NYA198604110,NYY,,MIL,1,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.071,0.278,0.071,0.349,1,1.16,-0.066,-0.74,CF,henderi01,1986
5,1986-04-12.NYA198604120,NYY,,MIL,4,43.9,5,3,1,0,0,0,0,0,2,0.0,1,0,0,0.0,1,0.0,0,1,0.059000000000000004,0.304,0.059000000000000004,0.363,1,0.58,0.044000000000000004,0.38,DH,henderi01,1986
6,1986-04-13.NYA198604130,NYY,,MIL,1,43.9,4,2,1,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,1,0,0.053,0.33299999999999996,0.053,0.386,1,0.77,0.036000000000000004,0.39,CF,henderi01,1986
7,1986-04-15.CLE198604150,NYY,@,CLE,4,43.9,5,5,1,1,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,1,0,0.083,0.313,0.083,0.396,1,0.91,-0.109,-1.31,CF,henderi01,1986
8,1986-04-17.CLE198604170,NYY,@,CLE,-2,43.9,5,5,0,1,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.10300000000000001,0.297,0.10300000000000001,0.401,1,1.19,-0.14,-0.42,CF,henderi01,1986
9,1986-04-18.MIL198604180,NYY,@,MIL,-1,43.9,4,4,0,2,1,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.152,0.317,0.182,0.499,1,1.19,0.031,0.17,CF,henderi01,1986
10,1986-04-19.MIL198604190,NYY,@,MIL,-1,46.1,6,6,1,2,0,0,1,2,0,0.0,2,0,0,0.0,0,0.0,1,0,0.179,0.319,0.282,0.601,1,1.52,0.067,1.22,CF,henderi01,1986
11,1986-04-20.MIL198604200,NYY,@,MIL,1,45.0,5,4,1,1,0,0,0,1,1,0.0,1,0,0,0.0,0,0.0,2,0,0.18600000000000003,0.327,0.27899999999999997,0.606,1,0.97,0.081,0.69,CF,henderi01,1986
12,1986-04-21.KCA198604210,NYY,@,KCR,4,43.9,5,3,2,3,1,0,0,0,2,1.0,0,0,0,0.0,0,0.0,1,1,0.239,0.386,0.348,0.7340000000000001,1,0.82,0.14800000000000002,1.23,CF,henderi01,1986
13,1986-04-22.KCA198604220,NYY,@,KCR,4,43.9,5,5,2,2,0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.255,0.387,0.392,0.779,1,0.74,0.09699999999999999,0.81,CF,henderi01,1986
14,1986-04-23.KCA198604230,NYY,@,KCR,1,43.9,5,4,0,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.255,0.38799999999999996,0.382,0.77,1,1.19,-0.073,-0.66,CF,henderi01,1986
15,1986-04-24.NYA198604240,NYY,,CLE,1,43.9,4,4,1,2,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,2,0,0.271,0.39399999999999996,0.39,0.784,1,1.05,0.015,0.25,DH,henderi01,1986
16,1986-04-25.NYA198604250,NYY,,CLE,7,43.9,5,5,1,1,1,0,0,1,0,0.0,1,0,0,0.0,0,0.0,1,0,0.266,0.382,0.391,0.772,1,1.2,0.02,0.99,CF,henderi01,1986
17,1986-04-26.NYA198604260,NYY,,CLE,-1,43.9,4,3,0,0,0,0,0,0,1,0.0,2,0,0,0.0,0,0.0,1,0,0.254,0.375,0.373,0.748,1,1.23,-0.040999999999999995,-0.08,CF,henderi01,1986
18,1986-04-27.NYA198604270,NYY,,CLE,-2,43.9,6,4,1,0,0,0,0,1,2,0.0,0,0,0,0.0,1,0.0,1,0,0.239,0.37200000000000005,0.35200000000000004,0.7240000000000001,1,1.4,0.091,0.6,CF,henderi01,1986
19,1986-04-29.NYA198604290,NYY,,MIN,3,43.9,5,5,3,3,1,0,1,4,0,0.0,0,0,0,0.0,0,1.0,0,0,0.263,0.385,0.42100000000000004,0.8059999999999999,1,1.41,0.10800000000000001,3.08,CF,henderi01,1986
20,1986-04-30.NYA198604300,NYY,,MIN,1,43.9,4,4,1,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.263,0.379,0.413,0.7909999999999999,1,1.25,-0.039,-0.44,CF,henderi01,1986
21,1986-05-01.NYA198605010,NYY,,MIN,-3,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.25,0.364,0.39299999999999996,0.7559999999999999,1,0.79,-0.081,-0.75,CF,henderi01,1986
22,1986-05-02.NYA198605020,NYY,,TEX,-7,43.9,4,4,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.25,0.359,0.386,0.746,1,0.56,-0.05,-0.26,CF,henderi01,1986
23,1986-05-03.NYA198605030,NYY,,TEX,5,43.9,5,2,4,1,0,0,0,0,3,0.0,1,0,0,0.0,0,0.0,2,0,0.256,0.38,0.389,0.769,1,0.85,0.139,1.93,CF,henderi01,1986
24,1986-05-04.NYA198605040,NYY,,TEX,-1,43.9,5,4,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,1.0,0,0,0.245,0.37200000000000005,0.37200000000000005,0.7440000000000001,1,1.79,-0.307,-1.32,DH,henderi01,1986
25,1986-05-05.CHA198605050,NYY,@,CHW,3,43.9,5,5,2,2,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,2,0,0.253,0.373,0.40399999999999997,0.777,1,1.41,0.254,1.1,CF,henderi01,1986
26,1986-05-06.CHA198605060,NYY,@,CHW,4,43.9,6,5,3,3,0,0,1,3,1,0.0,0,0,0,0.0,0,0.0,3,0,0.26899999999999996,0.387,0.442,0.8290000000000001,1,0.57,0.172,3.45,CF,henderi01,1986
27,1986-05-07.CHA198605070,NYY,@,CHW,4,43.9,5,5,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.257,0.37200000000000005,0.42200000000000004,0.794,1,0.96,-0.121,-1.91,CF,henderi01,1986
28,1986-05-10.TEX198605100,NYY,@,TEX,1,43.9,5,5,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.24600000000000002,0.358,0.40399999999999997,0.762,1,1.21,-0.184,-1.99,CF,henderi01,1986
29,1986-05-11.TEX198605111,NYY,@,TEX,-3,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.237,0.348,0.39,0.738,1,1.13,-0.114,-0.97,DH,henderi01,1986
30,1986-05-11.TEX198605112,NYY,@,TEX,-8,16.7,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.23,0.33799999999999997,0.377,0.715,1,0.46,-0.047,-1.11,CF,henderi01,1986
31,1986-05-12.MIN198605120,NYY,@,MIN,1,43.9,5,4,3,3,1,0,1,2,1,0.0,0,0,0,0.0,0,0.0,1,1,0.24600000000000002,0.354,0.42100000000000004,0.774,1,0.91,0.276,2.43,CF,henderi01,1986
32,1986-05-13.MIN198605130,NYY,@,MIN,2,43.9,5,5,1,3,1,0,1,2,0,0.0,0,0,0,0.0,0,0.0,2,0,0.26,0.36200000000000004,0.45799999999999996,0.82,1,0.99,0.221,1.76,CF,henderi01,1986
33,1986-05-14.NYA198605140,NYY,,CHW,-1,43.9,5,5,0,1,1,0,0,1,0,0.0,1,0,0,0.0,0,0.0,1,0,0.257,0.35700000000000004,0.456,0.813,1,1.43,-0.08199999999999999,0.35,CF,henderi01,1986
34,1986-05-15.NYA198605150,NYY,,CHW,-7,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.25,0.348,0.44299999999999995,0.7909999999999999,1,0.61,-0.066,-0.97,CF,henderi01,1986
35,1986-05-16.NYA198605160,NYY,,SEA,-4,43.9,5,5,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.248,0.34299999999999997,0.434,0.778,1,0.66,0.002,-0.36,CF,henderi01,1986
36,1986-05-17.NYA198605170,NYY,,SEA,5,17.8,4,3,2,1,0,0,0,0,1,0.0,0,0,0,0.0,0,1.0,0,0,0.25,0.34700000000000003,0.43200000000000005,0.779,1,0.64,-0.001,-0.57,CF,henderi01,1986
37,1986-05-18.NYA198605180,NYY,,SEA,8,43.9,5,5,1,1,0,0,0,2,0,0.0,2,0,0,0.0,0,0.0,1,0,0.248,0.34299999999999997,0.425,0.768,1,1.25,-0.17,-0.09,CF,henderi01,1986
38,1986-05-20.NYA198605200,NYY,,OAK,-1,43.9,4,4,1,1,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.248,0.341,0.439,0.78,1,1.35,-0.025,0.35,CF,henderi01,1986
39,1986-05-21.NYA198605210,NYY,,OAK,6,43.9,5,3,2,1,1,0,0,1,2,0.0,0,0,0,0.0,0,0.0,2,0,0.25,0.348,0.444,0.792,1,0.48,0.017,2.35,CF,henderi01,1986
40,1986-05-22.NYA198605220,NYY,,OAK,1,46.1,5,5,0,2,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,2,0,0.255,0.349,0.442,0.792,1,1.42,-0.027999999999999997,-0.41,CF,henderi01,1986
41,1986-05-23.NYA198605230,NYY,,CAL,5,43.9,5,5,3,3,1,1,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.265,0.35600000000000004,0.465,0.82,1,0.39,0.11800000000000001,1.62,CF,henderi01,1986
42,1986-05-24.NYA198605240,NYY,,CAL,1,43.9,5,5,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,0.263,0.35200000000000004,0.457,0.809,1,1.22,-0.158,-1.39,CF,henderi01,1986
43,1986-05-25.NYA198605250,NYY,,CAL,3,43.9,5,5,2,2,0,0,1,1,0,0.0,2,0,0,0.0,0,0.0,0,0,0.267,0.353,0.47200000000000003,0.825,1,1.1,-0.068,-0.45,CF,henderi01,1986
44,1986-05-26.NYA198605260,NYY,,CAL,-1,5.9,1,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.271,0.35600000000000004,0.475,0.831,5,2.66,0.098,0.26,CF,henderi01,1986
45,1986-05-28.SEA198605280,NYY,@,SEA,1,43.9,5,5,1,1,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.26899999999999996,0.35200000000000004,0.484,0.836,1,0.69,0.03,0.16,CF,henderi01,1986
46,1986-05-29.SEA198605290,NYY,@,SEA,2,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,2,0,0.265,0.35,0.47600000000000003,0.8270000000000001,1,0.99,-0.004,-0.17,CF,henderi01,1986
47,1986-05-30.OAK198605300,NYY,@,OAK,-3,43.9,4,4,2,2,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,2,0,0.26899999999999996,0.353,0.48200000000000004,0.835,1,1.29,0.073,1.19,CF,henderi01,1986
48,1986-05-31.OAK198605310,NYY,@,OAK,-1,43.9,4,3,0,0,0,0,0,0,1,0.0,2,0,0,0.0,0,0.0,0,0,0.265,0.35100000000000003,0.474,0.826,1,1.18,0.018000000000000002,0.3,CF,henderi01,1986
49,1986-06-01.OAK198606010,NYY,@,OAK,6,43.9,5,4,2,1,1,0,0,0,1,0.0,2,0,0,0.0,0,0.0,2,0,0.265,0.35200000000000004,0.475,0.8270000000000001,1,0.86,0.12300000000000001,1.29,CF,henderi01,1986
50,1986-06-02.CAL198606020,NYY,@,CAL,-1,43.9,5,5,2,3,2,0,0,1,0,0.0,1,0,0,0.0,0,0.0,0,0,0.273,0.358,0.488,0.846,1,1.18,0.479,2.38,CF,henderi01,1986
51,1986-06-03.CAL198606030,NYY,@,CAL,-2,43.9,4,4,0,2,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,1,0.278,0.36,0.488,0.848,1,1.54,-0.027000000000000003,-0.45,CF,henderi01,1986
52,1986-06-04.CAL198606040,NYY,@,CAL,11,43.9,6,6,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1.0,0,0,0.27399999999999997,0.355,0.479,0.8340000000000001,1,0.46,-0.055999999999999994,-1.53,CF,henderi01,1986
53,1986-06-06.NYA198606060,NYY,,BAL,-3,43.9,4,3,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.271,0.354,0.47200000000000003,0.826,1,1.45,-0.159,-1.25,CF,henderi01,1986
54,1986-06-07.NYA198606070,NYY,,BAL,-2,43.9,4,4,0,1,1,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.27,0.35200000000000004,0.473,0.825,1,0.39,0.046,-0.1,CF,henderi01,1986
55,1986-06-08.NYA198606080,NYY,,BAL,-9,43.9,6,6,2,2,1,0,0,2,0,0.0,1,0,0,0.0,0,0.0,1,0,0.272,0.35200000000000004,0.474,0.825,1,0.72,0.174,1.61,CF,henderi01,1986
56,1986-06-09.DET198606090,NYY,@,DET,2,46.1,6,5,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,1.0,0,1,0.266,0.34700000000000003,0.46399999999999997,0.8109999999999999,1,1.19,-0.17,-1.9,CF,henderi01,1986
57,1986-06-10.DET198606100,NYY,@,DET,3,43.9,5,5,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.261,0.341,0.45399999999999996,0.795,1,0.76,-0.147,-2.47,CF,henderi01,1986
58,1986-06-11.DET198606110,NYY,@,DET,-6,43.9,4,3,1,1,1,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.261,0.34299999999999997,0.456,0.8,3,0.86,0.10099999999999999,0.8,CF,henderi01,1986
59,1986-06-12.BAL198606120,NYY,@,BAL,2,43.9,5,3,3,2,1,0,0,2,2,0.0,0,0,0,0.0,0,0.0,1,0,0.266,0.35100000000000003,0.46299999999999997,0.815,1,1.13,0.275,2.88,CF,henderi01,1986
60,1986-06-13.BAL198606130,NYY,@,BAL,2,43.9,4,2,1,1,0,0,0,1,2,0.0,0,0,0,0.0,0,0.0,1,1,0.268,0.35700000000000004,0.46299999999999997,0.821,1,1.45,0.14300000000000002,1.35,CF,henderi01,1986
61,1986-06-14.BAL198606140,NYY,@,BAL,2,43.9,5,4,2,2,0,0,1,1,1,0.0,0,0,0,0.0,0,0.0,2,0,0.272,0.361,0.47600000000000003,0.8370000000000001,1,1.12,0.284,1.55,CF,henderi01,1986
62,1986-06-15.BAL198606150,NYY,@,BAL,-1,43.9,4,4,1,2,0,0,1,2,0,0.0,1,0,0,0.0,0,0.0,1,0,0.276,0.363,0.488,0.852,1,1.5,0.28800000000000003,1.76,CF,henderi01,1986
63,1986-06-16.NYA198606160,NYY,,BOS,-9,17.8,3,3,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.272,0.36,0.48200000000000004,0.8420000000000001,1,0.49,-0.037000000000000005,-0.57,CF,henderi01,1986
64,1986-06-17.NYA198606170,NYY,,BOS,-1,43.9,6,4,1,1,0,0,1,1,2,0.0,0,0,0,0.0,0,1.0,0,0,0.272,0.36200000000000004,0.49,0.853,1,2.35,0.10800000000000001,0.25,CF,henderi01,1986
65,1986-06-18.NYA198606180,NYY,,BOS,-3,43.9,4,4,0,3,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,0.27899999999999997,0.368,0.498,0.866,1,1.24,0.084,0.61,CF,henderi01,1986
66,1986-06-19.TOR198606190,NYY,@,TOR,-1,45.0,6,6,2,3,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.284,0.37,0.509,0.879,1,1.27,0.127,1.4,CF,henderi01,1986
67,1986-06-20.TOR198606200,NYY,@,TOR,2,45.0,6,5,2,2,2,0,0,1,1,0.0,1,0,0,0.0,0,0.0,1,1,0.28600000000000003,0.373,0.514,0.887,1,1.34,0.445,1.5,CF,henderi01,1986
68,1986-06-21.TOR198606210,NYY,@,TOR,2,45.0,5,4,1,0,0,0,0,0,1,0.0,2,0,0,0.0,0,0.0,1,0,0.282,0.37,0.507,0.877,1,1.62,0.032,-0.86,CF,henderi01,1986
69,1986-06-22.TOR198606220,NYY,@,TOR,-14,16.7,4,4,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.282,0.368,0.504,0.872,1,0.72,-0.07400000000000001,-0.61,CF,henderi01,1986
70,1986-06-23.BOS198606230,NYY,@,BOS,8,43.9,6,4,1,2,0,0,0,0,2,1.0,1,0,0,0.0,0,0.0,1,0,0.285,0.374,0.503,0.877,1,0.6,0.069,0.98,CF,henderi01,1986
71,1986-06-24.BOS198606240,NYY,@,BOS,7,43.9,5,5,1,1,0,0,0,0,0,0.0,1,0,0,0.0,1,0.0,0,0,0.28300000000000003,0.371,0.498,0.87,1,0.76,-0.09699999999999999,-0.21,CF,henderi01,1986
72,1986-06-25.BOS198606250,NYY,@,BOS,-1,43.9,5,5,1,2,0,0,0,0,0,0.0,0,0,0,0.0,1,0.0,0,1,0.285,0.37200000000000005,0.49700000000000005,0.868,1,1.44,-0.023,0.17,CF,henderi01,1986
73,1986-06-27.NYA198606270,NYY,,TOR,-7,43.9,6,6,1,2,0,0,1,4,0,0.0,0,0,0,0.0,0,1.0,0,0,0.28600000000000003,0.371,0.503,0.8740000000000001,1,2.14,0.015,-0.76,CF,henderi01,1986
74,1986-06-28.NYA198606280,NYY,,TOR,-3,43.9,4,4,0,2,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.289,0.37200000000000005,0.503,0.8759999999999999,1,0.56,0.019,0.17,CF,henderi01,1986
75,1986-06-29.NYA198606290,NYY,,TOR,-3,13.4,2,1,1,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0.0,0,0,0.28800000000000003,0.373,0.502,0.875,1,0.88,0.013999999999999999,0.15,CF,henderi01,1986
76,1986-06-30.NYA198606300,NYY,,DET,1,43.9,4,3,1,1,0,0,1,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.28800000000000003,0.375,0.51,0.884,1,1.12,0.111,0.65,CF,henderi01,1986
77,1986-07-01.NYA198607010,NYY,,DET,1,45.0,5,4,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.285,0.37200000000000005,0.503,0.875,1,0.51,-0.037000000000000005,-0.72,CF,henderi01,1986
78,1986-07-02.NYA198607020,NYY,,DET,-5,43.9,5,3,1,1,1,0,0,0,2,0.0,0,0,0,0.0,0,0.0,1,0,0.285,0.375,0.505,0.88,1,1.57,-0.042,-0.19,CF,henderi01,1986
79,1986-07-03.NYA198607030,NYY,,DET,4,43.9,5,3,2,1,1,0,0,2,2,0.0,0,0,0,0.0,0,0.0,0,1,0.28600000000000003,0.37799999999999995,0.506,0.885,1,0.62,0.071,0.6,CF,henderi01,1986
80,1986-07-04.CHA198607040,NYY,@,CHW,-1,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.282,0.374,0.5,0.8740000000000001,1,1.35,-0.14800000000000002,-1.12,CF,henderi01,1986
82,1986-07-06.CHA198607060,NYY,@,CHW,-3,43.9,4,4,0,1,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,1,0,0.282,0.373,0.49700000000000005,0.87,1,0.86,-0.031,-0.25,CF,henderi01,1986
83,1986-07-07.TEX198607070,NYY,@,TEX,11,17.8,5,2,2,1,0,0,0,2,3,0.0,0,0,0,0.0,0,0.0,0,1,0.28300000000000003,0.379,0.49700000000000005,0.8759999999999999,1,0.87,0.012,1.43,CF,henderi01,1986
84,1986-07-08.TEX198607080,NYY,@,TEX,-5,43.9,4,4,1,1,0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.28300000000000003,0.377,0.5,0.877,1,0.78,-0.027000000000000003,-0.29,CF,henderi01,1986
